"accession_update","site","sample_id","type","variant_positive","bat_age","bat_sex","bat_species","sampling_date"
"ACTOW013","Toowoomba",37,"beta_2d_iii",FALSE,"adult","male","bff",2020-05-06
"ACTOW013","Toowoomba",37,"beta_2d_iv",FALSE,"adult","male","bff",2020-05-06
"ACTOW013","Toowoomba",37,"beta_2d_v",FALSE,"adult","male","bff",2020-05-06
"ACTOW013","Toowoomba",37,"beta_2d_vi",FALSE,"adult","male","bff",2020-05-06
"ACTOW013","Toowoomba",38,"beta_2d_i",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",38,"beta_2d_ii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",38,"beta_2d_iii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",38,"beta_2d_iv",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",38,"beta_2d_v",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",38,"beta_2d_vi",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",39,"beta_2d_i",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",39,"beta_2d_ii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",39,"beta_2d_iii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",39,"beta_2d_iv",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",39,"beta_2d_v",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",39,"beta_2d_vi",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",41,"beta_2d_i",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",41,"beta_2d_ii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",41,"beta_2d_iii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",41,"beta_2d_iv",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",41,"beta_2d_v",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",41,"beta_2d_vi",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",43,"beta_2d_i",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",43,"beta_2d_ii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",43,"beta_2d_iii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",43,"beta_2d_iv",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",43,"beta_2d_v",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",43,"beta_2d_vi",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",44,"beta_2d_i",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",44,"beta_2d_ii",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",44,"beta_2d_iii",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",44,"beta_2d_iv",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",44,"beta_2d_v",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",44,"beta_2d_vi",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",45,"beta_2d_i",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",45,"beta_2d_ii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",45,"beta_2d_iii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",45,"beta_2d_iv",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",45,"beta_2d_v",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",45,"beta_2d_vi",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",46,"beta_2d_i",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",46,"beta_2d_ii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",46,"beta_2d_iii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",46,"beta_2d_iv",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",46,"beta_2d_v",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",46,"beta_2d_vi",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",48,"beta_2d_i",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",48,"beta_2d_ii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",48,"beta_2d_iii",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",48,"beta_2d_iv",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",48,"beta_2d_v",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",48,"beta_2d_vi",FALSE,"adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",49,"beta_2d_i",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",49,"beta_2d_ii",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",49,"beta_2d_iii",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",49,"beta_2d_iv",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",49,"beta_2d_v",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",49,"beta_2d_vi",FALSE,"sub_adult","female","bff",2020-05-07
"ACTOW013","Toowoomba",51,"beta_2d_i",FALSE,"sub_adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",51,"beta_2d_ii",FALSE,"sub_adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",51,"beta_2d_iii",FALSE,"sub_adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",51,"beta_2d_iv",FALSE,"sub_adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",51,"beta_2d_v",FALSE,"sub_adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",51,"beta_2d_vi",FALSE,"sub_adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",53,"beta_2d_i",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",53,"beta_2d_ii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",53,"beta_2d_iii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",53,"beta_2d_iv",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",53,"beta_2d_v",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",53,"beta_2d_vi",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",54,"beta_2d_i",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",54,"beta_2d_ii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",54,"beta_2d_iii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",54,"beta_2d_iv",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",54,"beta_2d_v",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",54,"beta_2d_vi",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",55,"beta_2d_i",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",55,"beta_2d_ii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",55,"beta_2d_iii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",55,"beta_2d_iv",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",55,"beta_2d_v",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",55,"beta_2d_vi",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",56,"beta_2d_i",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",56,"beta_2d_ii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",56,"beta_2d_iii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",56,"beta_2d_iv",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",56,"beta_2d_v",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",56,"beta_2d_vi",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",57,"beta_2d_i",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",57,"beta_2d_ii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",57,"beta_2d_iii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",57,"beta_2d_iv",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",57,"beta_2d_v",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",57,"beta_2d_vi",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",58,"beta_2d_i",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",58,"beta_2d_ii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",58,"beta_2d_iii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",58,"beta_2d_iv",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",58,"beta_2d_v",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",58,"beta_2d_vi",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",59,"beta_2d_i",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",59,"beta_2d_ii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",59,"beta_2d_iii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",59,"beta_2d_iv",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",59,"beta_2d_v",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",59,"beta_2d_vi",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",60,"beta_2d_i",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",60,"beta_2d_ii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",60,"beta_2d_iii",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",60,"beta_2d_iv",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",60,"beta_2d_v",FALSE,"adult","male","bff",2020-05-07
"ACTOW013","Toowoomba",60,"beta_2d_vi",FALSE,"adult","male","bff",2020-05-07
"ACTOW014","Toowoomba",3,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",3,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",3,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",3,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",3,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",3,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",4,"beta_2d_i",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",4,"beta_2d_ii",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",4,"beta_2d_iii",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",4,"beta_2d_iv",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",4,"beta_2d_v",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",4,"beta_2d_vi",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",6,"beta_2d_i",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",6,"beta_2d_ii",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",6,"beta_2d_iii",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",6,"beta_2d_iv",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",6,"beta_2d_v",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",6,"beta_2d_vi",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",8,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",8,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",8,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",8,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",8,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",8,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",9,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",9,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",9,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",9,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",9,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",9,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",10,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",10,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",10,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",10,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",10,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",10,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",11,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",11,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",11,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",11,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",11,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",11,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",12,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",12,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",12,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",12,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",12,"beta_2d_v",TRUE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",12,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",14,"beta_2d_i",FALSE,"juve","female","bff",2020-07-15
"ACTOW014","Toowoomba",14,"beta_2d_ii",FALSE,"juve","female","bff",2020-07-15
"ACTOW014","Toowoomba",14,"beta_2d_iii",FALSE,"juve","female","bff",2020-07-15
"ACTOW014","Toowoomba",14,"beta_2d_iv",FALSE,"juve","female","bff",2020-07-15
"ACTOW014","Toowoomba",14,"beta_2d_v",FALSE,"juve","female","bff",2020-07-15
"ACTOW014","Toowoomba",14,"beta_2d_vi",FALSE,"juve","female","bff",2020-07-15
"ACTOW014","Toowoomba",15,"beta_2d_i",FALSE,"sub_adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",15,"beta_2d_ii",FALSE,"sub_adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",15,"beta_2d_iii",FALSE,"sub_adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",15,"beta_2d_iv",FALSE,"sub_adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",15,"beta_2d_v",FALSE,"sub_adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",15,"beta_2d_vi",FALSE,"sub_adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",16,"beta_2d_i",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",16,"beta_2d_ii",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",16,"beta_2d_iii",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",16,"beta_2d_iv",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",16,"beta_2d_v",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",16,"beta_2d_vi",FALSE,"adult","male","bff",2020-07-15
"ACTOW014","Toowoomba",17,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",17,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",17,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",17,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",17,"beta_2d_v",TRUE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",17,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",18,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",18,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",18,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",18,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",18,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",18,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",19,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",19,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",19,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",19,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",19,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",19,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",20,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",20,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",20,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",20,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",20,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",20,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",21,"beta_2d_i",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",21,"beta_2d_ii",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",21,"beta_2d_iii",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",21,"beta_2d_iv",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",21,"beta_2d_v",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",21,"beta_2d_vi",FALSE,"juve","male","bff",2020-07-15
"ACTOW014","Toowoomba",22,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",22,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",22,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",22,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",22,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",22,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",23,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",23,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",23,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",23,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",23,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",23,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",24,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",24,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",24,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",24,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",24,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",24,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",25,"beta_2d_i",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",25,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",25,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",25,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",25,"beta_2d_v",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",25,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-15
"ACTOW014","Toowoomba",26,"beta_2d_i",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",26,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",26,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",26,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",26,"beta_2d_v",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",26,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",27,"beta_2d_i",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",27,"beta_2d_ii",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",27,"beta_2d_iii",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",27,"beta_2d_iv",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",27,"beta_2d_v",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",27,"beta_2d_vi",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",30,"beta_2d_i",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",30,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",30,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",30,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",30,"beta_2d_v",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",30,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",31,"beta_2d_i",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",31,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",31,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",31,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",31,"beta_2d_v",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",31,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",33,"beta_2d_i",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",33,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",33,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",33,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",33,"beta_2d_v",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",33,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",36,"beta_2d_i",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",36,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",36,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",36,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",36,"beta_2d_v",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",36,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",37,"beta_2d_i",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",37,"beta_2d_ii",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",37,"beta_2d_iii",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",37,"beta_2d_iv",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",37,"beta_2d_v",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",37,"beta_2d_vi",FALSE,"adult","male","bff",2020-07-16
"ACTOW014","Toowoomba",38,"beta_2d_i",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",38,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",38,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",38,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",38,"beta_2d_v",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",38,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",39,"beta_2d_i",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",39,"beta_2d_ii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",39,"beta_2d_iii",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",39,"beta_2d_iv",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",39,"beta_2d_v",FALSE,"adult","female","bff",2020-07-16
"ACTOW014","Toowoomba",39,"beta_2d_vi",FALSE,"adult","female","bff",2020-07-16
